# Ch1	Ch2	Ch3	Ch4
1.297	0.818	2.344	2.155
1.314	0.765	2.239	2.120
1.366	0.834	2.242	2.129
1.289	0.861	2.318	2.120
1.250	0.759	2.201	2.159
1.355	0.813	2.203	2.122
1.301	0.856	2.325	2.112
1.256	0.787	2.358	2.152
1.368	0.798	2.217	2.133
1.295	0.854	2.308	2.110
1.279	0.800	2.309	2.126
1.311	0.783	2.235	2.177
1.285	0.856	2.321	2.113
1.275	0.836	2.346	2.151
1.305	0.763	2.217	2.171
1.279	0.828	2.282	2.118
1.243	0.825	2.358	2.140
1.305	0.754	2.217	2.119
1.326	0.800	2.295	2.122
1.233	0.828	2.215	2.121
1.307	0.758	2.224	2.169
1.326	0.804	2.230	2.126
1.259	0.847	2.304	2.126
1.289	0.758	2.236	2.152
1.346	0.802	2.203	2.126
1.291	0.847	2.318	2.110
1.302	0.793	2.278	2.107
1.352	0.774	2.190	2.126
1.301	0.859	2.344	2.099
1.253	0.795	2.306	2.151
1.341	0.775	2.229	2.155
1.295	0.862	2.329	2.107
1.240	0.800	2.372	2.158
1.340	0.750	2.219	2.133
1.359	0.825	2.338	2.119
1.237	0.803	2.346	2.126
1.313	0.760	2.217	2.171
1.307	0.841	2.281	2.112
1.262	0.828	2.319	2.145
1.310	0.754	2.204	2.152
1.343	0.828	2.294	2.119
1.281	0.834	2.318	2.126
1.314	0.768	2.252	2.126
1.352	0.791	2.190	2.127
1.297	0.853	2.197	2.116
1.316	0.775	2.216	2.152
1.326	0.785	2.176	2.120
1.289	0.835	2.321	2.112
1.240	0.759	2.358	2.155
1.366	0.785	2.185	2.126
1.287	0.850	2.345	2.112
1.276	0.799	2.377	2.112
1.366	0.760	2.232	2.136
1.285	0.851	2.335	2.112
1.239	0.808	2.372	2.168
1.300	0.747	2.226	2.168
1.343	0.845	2.308	2.115
1.243	0.818	2.346	2.139
1.301	0.763	2.224	2.165
1.326	0.821	2.191	2.142
1.261	0.836	2.339	2.116
1.314	0.771	2.239	2.165
1.333	0.811	2.230	2.129
1.243	0.855	2.339	2.110
1.317	0.778	2.280	2.149
1.367	0.791	2.201	2.127
1.302	0.872	2.338	2.107
1.301	0.779	2.364	2.107
1.367	0.791	2.224	2.133
1.282	0.863	2.222	2.144
1.242	0.782	2.255	2.150
1.353	0.779	2.218	2.130
1.291	0.853	2.345	2.112
1.282	0.825	2.372	2.151
1.308	0.760	2.211	2.126
1.285	0.850	2.359	2.125
1.235	0.818	2.372	2.118
1.300	0.754	2.226	2.168
1.326	0.837	2.217	2.171
1.255	0.834	2.342	2.117
1.301	0.754	2.217	2.168
1.298	0.840	2.251	2.129
1.299	0.856	2.319	2.145
1.310	0.782	2.214	2.155
1.346	0.802	2.190	2.126
1.278	0.859	2.329	2.129
1.289	0.772	2.254	2.152
1.330	0.772	2.202	2.121
1.282	0.849	2.345	2.107
1.310	0.788	2.293	2.145
1.343	0.797	2.237	2.133
1.302	0.845	2.262	2.107
1.243	0.818	2.372	2.125
1.334	0.773	2.219	2.171
1.307	0.848	2.200	2.168
1.276	0.803	2.372	2.145
1.313	0.741	2.213	2.168
1.320	0.839	2.338	2.122
1.239	0.812	2.346	2.145
1.310	0.758	2.217	2.171
1.326	0.837	2.255	2.119
1.246	0.805	2.336	2.126
1.320	0.779	2.210	2.155
1.368	0.808	2.204	2.122
1.259	0.853	2.319	2.145
1.278	0.752	2.204	2.172
1.343	0.794	2.203	2.142
1.249	0.856	2.351	2.102
1.258	0.775	2.351	2.155
1.347	0.801	2.224	2.123
1.297	0.841	2.319	2.138
1.293	0.772	2.374	2.149
1.334	0.785	2.203	2.139
1.289	0.862	2.342	2.112
1.237	0.815	2.374	2.127
1.303	0.774	2.217	2.171
1.295	0.828	2.308	2.112
1.235	0.818	2.378	2.119
1.343	0.775	2.217	2.151
1.293	0.828	2.219	2.166
1.249	0.806	2.346	2.114
1.314	0.776	2.210	2.168
1.310	0.825	2.210	2.121
1.289	0.846	2.332	2.127
1.314	0.742	2.223	2.166
1.359	0.788	2.189	2.129
1.297	0.849	2.352	2.127
1.307	0.775	2.268	2.152
1.337	0.774	2.306	2.156
1.289	0.856	2.341	2.097
1.276	0.785	2.236	2.139
1.327	0.775	2.224	2.120
1.286	0.840	2.320	2.112
1.243	0.818	2.365	2.157
1.370	0.769	2.226	2.145
1.301	0.851	2.335	2.168
1.248	0.803	2.333	2.114
1.313	0.755	2.210	2.151
1.326	0.845	2.282	2.126
1.243	0.837	2.319	2.145
1.301	0.760	2.224	2.166
1.343	0.841	2.189	2.142
1.281	0.828	2.331	2.129
1.302	0.771	2.234	2.156
1.343	0.804	2.189	2.159
1.302	0.856	2.319	2.115
1.250	0.779	2.204	2.138
1.352	0.775	2.203	2.129
1.289	0.862	2.338	2.114
1.253	0.775	2.351	2.149
1.355	0.804	2.203	2.126
1.272	0.843	2.338	2.126
1.242	0.803	2.358	2.149
1.321	0.760	2.374	2.145
1.301	0.856	2.307	2.116
1.242	0.825	2.371	2.157
1.310	0.731	2.230	2.171
1.287	0.854	2.255	2.119
1.264	0.792	2.371	2.140
1.307	0.755	2.210	2.170
1.326	0.815	2.210	2.155
1.245	0.825	2.333	2.145
1.307	0.765	2.210	2.155
1.333	0.798	2.255	2.132
1.256	0.862	2.349	2.132
1.302	0.769	2.210	2.152
1.368	0.808	2.189	2.126
1.289	0.855	2.331	2.120
1.304	0.775	2.351	2.159
1.368	0.817	2.190	2.151
1.289	0.856	2.335	2.107
1.269	0.769	2.325	2.145
1.367	0.791	2.203	2.126
1.292	0.856	2.322	2.126
1.256	0.801	2.372	2.170
1.368	0.761	2.219	2.164
1.288	0.828	2.358	2.145
1.248	0.831	2.365	2.116
1.314	0.762	2.349	2.129
1.326	0.837	2.295	2.129
1.275	0.828	2.358	2.107
1.307	0.779	2.210	2.165
1.306	0.838	2.308	2.129
1.262	0.834	2.318	2.168
1.310	0.770	2.210	2.155
1.314	0.795	2.215	2.155
1.262	0.832	2.348	2.114
1.307	0.779	2.293	2.149
1.367	0.782	2.214	2.117
1.278	0.851	2.325	2.110
1.276	0.795	2.293	2.151
1.367	0.797	2.222	2.138
1.289	0.845	2.351	2.107
1.235	0.779	2.379	2.151
1.362	0.781	2.219	2.149
1.289	0.841	2.325	2.112
1.276	0.821	2.350	2.145
1.330	0.742	2.217	2.138
1.314	0.861	2.281	2.119
1.243	0.834	2.317	2.145
1.317	0.766	2.211	2.171
1.279	0.837	2.210	2.171
1.256	0.845	2.317	2.129
1.320	0.771	2.333	2.142
1.368	0.825	2.197	2.126
1.297	0.843	2.338	2.114
1.307	0.768	2.223	2.165
1.366	0.791	2.209	2.139
1.291	0.859	2.319	2.126
1.252	0.771	2.287	2.151
1.367	0.785	2.203	2.151
1.295	0.862	2.344	2.101
1.263	0.793	2.300	2.158
1.359	0.775	2.203	2.136
1.285	0.831	2.338	2.119
1.264	0.812	2.365	2.171
1.321	0.757	2.226	2.133
1.333	0.837	2.313	2.113
1.239	0.790	2.372	2.155
1.301	0.760	2.219	2.139
1.292	0.808	2.242	2.119
1.297	0.818	2.333	2.129
1.314	0.750	2.198	2.165
1.343	0.828	2.197	2.119
1.272	0.809	2.346	2.114
1.310	0.758	2.262	2.156
1.349	0.797	2.256	2.155
1.278	0.849	2.319	2.110
1.256	0.779	2.255	2.126
1.346	0.774	2.190	2.114
1.295	0.856	2.335	2.126
1.258	0.782	2.372	2.122
1.353	0.758	2.219	2.126
1.282	0.861	2.345	2.112
1.245	0.782	2.336	2.145
1.305	0.779	2.219	2.145
1.285	0.844	2.345	2.118
1.232	0.812	2.295	2.125
1.314	0.754	2.217	2.171
1.282	0.850	2.320	2.139
1.242	0.795	2.351	2.126
1.303	0.760	2.211	2.168
1.352	0.808	2.204	2.122
1.256	0.812	2.346	2.140
1.310	0.752	2.233	2.126
1.326	0.831	2.210	2.119
1.265	0.841	2.333	2.102
1.285	0.765	2.210	2.153
1.366	0.798	2.229	2.126
1.291	0.859	2.329	2.145
1.276	0.791	2.313	2.149
1.366	0.791	2.214	2.151
1.301	0.859	2.332	2.107
1.276	0.812	2.335	2.126
1.368	0.782	2.217	2.130
1.287	0.844	2.294	2.112
1.237	0.799	2.346	2.145
1.313	0.755	2.232	2.168
1.288	0.845	2.325	2.119
1.250	0.806	2.346	2.145
1.300	0.749	2.219	2.145
1.366	0.831	2.322	2.126
1.239	0.825	2.322	2.118
1.313	0.769	2.223	2.165
1.346	0.850	2.204	2.122
1.275	0.842	2.319	2.126
1.291	0.758	2.210	2.156
1.340	0.795	2.219	2.126
1.282	0.859	2.342	2.109
1.291	0.769	2.239	2.129
1.373	0.791	2.202	2.129
1.301	0.851	2.345	2.107
1.234	0.782	2.371	2.151
1.343	0.767	2.218	2.145
1.288	0.891	2.321	2.114
1.297	0.800	2.372	2.151
1.318	0.754	2.224	2.177
1.288	0.841	2.338	2.129
1.242	0.804	2.358	2.118
1.308	0.755	2.223	2.151
1.326	0.828	2.325	2.119
1.242	0.837	2.346	2.140
1.333	0.749	2.226	2.166
1.288	0.845	2.256	2.119
1.242	0.831	2.349	2.145
1.307	0.771	2.191	2.126
1.343	0.791	2.189	2.129
1.272	0.856	2.230	2.126
1.314	0.806	2.351	2.156
1.341	0.798	2.190	2.126
1.265	0.849	2.332	2.109
1.307	0.779	2.361	2.153
1.360	0.775	2.203	2.138
1.301	0.856	2.338	2.112
1.256	0.801	2.374	2.107
1.331	0.788	2.224	2.170
1.282	0.851	2.322	2.112
1.239	0.825	2.372	2.149
1.308	0.741	2.219	2.145
1.292	0.856	2.321	2.122
1.239	0.799	2.358	2.132
1.301	0.755	2.217	2.166
1.311	0.845	2.308	2.116
1.275	0.818	2.317	2.129
1.320	0.752	2.204	2.159
1.343	0.807	2.263	2.122
1.262	0.837	2.352	2.145
1.317	0.750	2.273	2.149
1.368	0.795	2.213	2.127
1.297	0.859	2.319	2.112
1.310	0.779	2.252	2.140
1.359	0.785	2.203	2.126
1.295	0.856	2.202	2.120
1.234	0.795	2.325	2.151
1.359	0.767	2.222	2.126
1.289	0.856	2.295	2.112
1.249	0.806	2.372	2.145
1.304	0.766	2.221	2.110
1.288	0.841	2.296	2.119
1.276	0.795	2.359	2.130
1.324	0.747	2.222	2.167
1.282	0.834	2.321	2.129
1.248	0.813	2.319	2.132
1.310	0.776	2.210	2.168
1.305	0.808	2.295	2.124
1.230	0.841	2.318	2.114
1.291	0.782	2.213	2.171
1.342	0.804	2.295	2.127
1.297	0.856	2.317	2.148
1.301	0.766	2.242	2.149
1.368	0.797	2.190	2.126
1.304	0.856	2.332	2.126
1.276	0.800	2.366	2.151
1.359	0.788	2.189	2.126
1.287	0.856	2.335	2.106
1.269	0.804	2.374	2.112
1.344	0.766	2.219	2.133
1.286	0.850	2.232	2.151
1.239	0.803	2.372	2.142
1.300	0.769	2.219	2.170
1.333	0.850	2.335	2.116
1.262	0.837	2.318	2.142
1.310	0.747	2.217	2.171
1.301	0.831	2.308	2.125
1.239	0.843	2.352	2.121
1.314	0.758	2.205	2.127
1.359	0.799	2.213	2.169
1.289	0.837	2.329	2.114
1.304	0.775	2.271	2.151
1.352	0.785	2.204	2.127
1.309	0.849	2.331	2.126
1.278	0.774	2.265	2.152
1.372	0.794	2.209	2.138
1.291	0.856	2.338	2.151
1.245	0.782	2.316	2.149
1.306	0.760	2.190	2.136
1.285	0.853	2.295	2.131
1.291	0.805	2.372	2.158
1.353	0.754	2.218	2.138
1.293	0.831	2.307	2.112
1.247	0.805	2.364	2.132
1.303	0.749	2.219	2.143
1.282	0.832	2.219	2.168
1.229	0.818	2.319	2.126
1.300	0.750	2.204	2.184
1.288	0.828	2.242	2.071
1.289	0.818	2.368	2.120
1.302	0.751	2.226	2.166
1.368	0.808	2.265	2.119
1.278	0.849	2.342	2.139
1.307	0.791	2.210	2.149
1.367	0.797	2.239	2.149
1.296	0.859	2.344	2.114
1.245	0.801	2.292	2.151
1.355	0.782	2.219	2.126
1.301	0.853	2.358	2.125
1.289	0.816	2.372	2.151
1.330	0.763	2.210	2.130
1.285	0.829	2.236	2.136
1.243	0.795	2.377	2.151
1.305	0.760	2.211	2.166
1.289	0.850	2.345	2.118
1.256	0.812	2.319	2.145
1.314	0.747	2.224	2.165
1.320	0.841	2.309	2.126
1.265	0.828	2.352	2.126
1.313	0.757	2.210	2.159
1.359	0.831	2.282	2.159
1.291	0.856	2.365	2.139
1.307	0.755	2.223	2.159
1.368	0.787	2.210	2.140
1.301	0.859	2.348	2.126
1.317	0.770	2.255	2.149
1.368	0.779	2.173	2.130
1.296	0.832	2.338	2.149
1.282	0.800	2.362	2.155
1.334	0.762	2.358	2.149
1.311	0.856	2.335	2.109
1.239	0.801	2.380	2.142
1.295	0.749	2.224	2.138
1.287	0.850	2.333	2.119
1.239	0.799	2.366	2.127
1.347	0.767	2.217	2.158
1.287	0.838	2.296	2.151
1.242	0.820	2.318	2.126
1.317	0.778	2.206	2.159
1.314	0.825	2.213	2.119
1.249	0.845	2.346	2.142
1.310	0.766	2.197	2.149
1.367	0.797	2.249	2.132
1.291	0.825	2.317	2.139
1.289	0.768	2.214	2.145
1.343	0.785	2.197	2.152
1.243	0.856	2.335	2.112
1.276	0.799	2.377	2.157
1.353	0.779	2.203	2.126
1.295	0.854	2.300	2.112
1.289	0.800	2.349	2.149
1.359	0.755	2.242	2.167
1.301	0.859	2.329	2.151
1.262	0.816	2.358	2.139
1.305	0.750	2.372	2.127
1.320	0.837	2.309	2.116
1.265	0.812	2.352	2.132
1.301	0.742	2.210	2.177
1.325	0.828	2.300	2.122
1.242	0.841	2.358	2.145
1.314	0.750	2.233	2.155
1.314	0.828	2.230	2.152
1.262	0.856	2.318	2.142
1.252	0.750	2.254	2.155
1.366	0.791	2.210	2.126
1.302	0.856	2.319	2.112
1.269	0.766	2.306	2.159
1.367	0.762	2.189	2.139
1.302	0.853	2.344	2.139
1.276	0.791	2.372	2.151
1.367	0.766	2.224	2.151
1.289	0.837	2.345	2.107
1.235	0.812	2.374	2.151
1.327	0.747	2.219	2.151
1.282	0.853	2.294	2.119
1.249	0.812	2.371	2.151
1.317	0.754	2.224	2.166
1.346	0.808	2.210	2.168
1.256	0.828	2.336	2.135
1.313	0.759	2.331	2.140
1.307	0.825	2.212	2.112
1.262	0.828	2.318	2.145
1.317	0.755	2.210	2.171
1.346	0.795	2.230	2.129
1.291	0.856	2.332	2.129
1.276	0.771	2.293	2.164
1.366	0.795	2.203	2.152
1.294	0.872	2.345	2.110
1.302	0.788	2.372	2.149
1.330	0.787	2.217	2.127
1.296	0.856	2.338	2.106
1.263	0.812	2.332	2.151
1.300	0.757	2.210	2.151
1.292	0.851	2.329	2.112
1.269	0.812	2.372	2.142
1.330	0.762	2.226	2.145
1.305	0.840	2.296	2.118
1.255	0.818	2.318	2.168
1.305	0.749	2.271	2.177
1.323	0.841	2.262	2.139
1.275	0.818	2.352	2.126
1.310	0.765	2.210	2.159
1.314	0.811	2.201	2.156
1.282	0.843	2.319	2.140
1.307	0.758	2.332	2.126
1.357	0.785	2.190	2.129
1.284	0.836	2.338	2.112
1.256	0.717	2.332	2.166
1.368	0.791	2.202	2.126
1.296	0.846	2.331	2.139
1.239	0.801	2.332	2.151
1.327	0.791	2.203	2.139
1.297	0.838	2.338	2.112
1.245	0.801	2.348	2.118
1.347	0.747	2.217	2.151
1.283	0.863	2.335	2.119
1.234	0.826	2.366	2.157
1.313	0.773	2.206	2.152
1.359	0.841	2.295	2.145
1.259	0.812	2.358	2.139
1.337	0.765	2.211	2.132
1.343	0.837	2.262	2.139
1.242	0.843	2.349	2.140
1.291	0.758	2.210	2.155
1.367	0.795	2.202	2.165
1.291	0.856	2.329	2.140
1.304	0.782	2.242	2.162
1.353	0.788	2.240	2.134
1.289	0.869	2.335	2.126
1.302	0.774	2.325	2.117
1.370	0.762	2.214	2.133
1.287	0.845	2.338	2.099
1.263	0.818	2.371	2.130
1.342	0.779	2.222	2.171
1.286	0.841	2.308	2.116
1.276	0.813	2.346	2.145
1.300	0.755	2.210	2.142
1.343	0.815	2.332	2.116
1.249	0.806	2.335	2.126
1.319	0.750	2.210	2.171
1.317	0.837	2.309	2.119
1.249	0.800	2.319	2.129
1.320	0.755	2.213	2.166
1.362	0.821	2.223	2.116
1.273	0.821	2.331	2.126
1.310	0.765	2.213	2.129
1.367	0.785	2.189	2.152
1.294	0.855	2.319	2.120
1.304	0.820	2.280	2.229
1.368	0.795	2.203	2.120
1.295	0.856	2.308	2.112
1.239	0.812	2.371	2.153
1.353	0.750	2.221	2.167
1.297	0.861	2.345	2.119
1.271	0.815	2.366	2.112
1.308	0.766	2.217	2.175
1.284	0.844	2.338	2.119
1.239	0.809	2.372	2.140
1.300	0.769	2.224	2.165
1.333	0.837	2.334	2.139
1.243	0.818	2.346	2.142
1.314	0.766	2.226	2.158
1.318	0.850	2.242	2.119
1.297	0.853	2.234	2.129
1.320	0.788	2.204	2.155
1.358	0.804	2.197	2.126
1.281	0.849	2.319	2.114
1.305	0.779	2.254	2.166
1.368	0.795	2.190	2.120
1.301	0.856	2.338	2.107
1.304	0.771	2.269	2.132
1.366	0.775	2.203	2.138
1.295	0.856	2.300	2.108
1.239	0.787	2.332	2.151
1.300	0.775	2.222	2.171
1.272	0.808	2.283	2.112
1.248	0.776	2.373	2.151
1.326	0.779	2.224	2.136
1.318	0.821	2.255	2.112
1.260	0.815	2.372	2.122
1.306	0.754	2.226	2.168
1.323	0.832	2.267	2.122
1.239	0.833	2.358	2.126
1.317	0.765	2.249	2.169
1.314	0.831	2.267	2.126
1.297	0.849	2.336	2.114
1.310	0.778	2.210	2.126
1.352	0.804	2.202	2.122
1.268	0.862	2.190	2.126
1.294	0.779	2.280	2.146
1.367	0.779	2.209	2.127
1.289	0.831	2.337	2.107
1.269	0.801	2.306	2.151
1.366	0.787	2.226	2.111
1.302	0.853	2.335	2.112
1.232	0.795	2.372	2.112
1.327	0.754	2.217	2.126
1.295	0.856	2.309	2.119
1.239	0.812	2.366	2.139
1.343	0.760	2.222	2.168
1.301	0.853	2.288	2.119
1.260	0.825	2.336	2.142
1.304	0.750	2.217	2.169
1.367	0.800	2.242	2.127
1.252	0.853	2.317	2.116
1.285	0.785	2.204	2.161
1.367	0.791	2.201	2.120
1.294	0.818	2.319	2.114
1.304	0.762	2.210	2.155
1.346	0.798	2.203	2.120
1.284	0.856	2.331	2.110
1.289	0.800	2.325	2.107
1.359	0.782	2.203	2.136
1.289	0.838	2.222	2.145
1.240	0.808	2.372	2.151
1.338	0.782	2.213	2.130
1.301	0.854	2.345	2.112
1.242	0.813	2.346	2.116
1.305	0.754	2.217	2.149
1.346	0.856	2.325	2.118
1.264	0.837	2.346	2.114
1.305	0.741	2.224	2.158
1.343	0.815	2.255	2.113
1.246	0.818	2.339	2.142
1.317	0.762	2.210	2.220
1.365	0.787	2.197	2.122
1.291	0.843	2.329	2.122
1.276	0.785	2.214	2.162
1.320	0.798	2.189	2.129
1.297	0.833	2.338	2.139
1.317	0.812	2.241	2.143
1.366	0.800	2.217	2.120
1.285	0.846	2.346	2.110
1.243	0.788	2.390	2.151
1.353	0.760	2.217	2.136
1.284	0.856	2.322	2.112
1.268	0.800	2.372	2.119
1.303	0.773	2.217	2.171
1.330	0.830	2.242	2.168
1.275	0.828	2.317	2.151
1.313	0.741	2.222	2.166
1.355	0.825	2.281	2.117
1.242	0.820	2.364	2.127
1.317	0.750	2.224	2.168
1.349	0.828	2.262	2.119
1.256	0.856	2.339	2.129
1.264	0.768	2.236	2.156
1.341	0.795	2.233	2.159
1.293	0.859	2.319	2.117
1.297	0.801	2.210	2.152
1.368	0.772	2.190	2.120
1.301	0.840	2.351	2.129
1.242	0.793	2.332	2.146
1.356	0.796	2.217	2.136
1.297	0.850	2.334	2.151
1.282	0.785	2.397	2.151
1.298	0.761	2.197	2.151
1.285	0.851	2.321	2.125
1.248	0.819	2.397	2.145
1.314	0.754	2.224	2.171
1.326	0.841	2.322	2.118
1.242	0.831	2.371	2.114
1.307	0.762	2.220	2.126
1.343	0.812	2.308	2.162
1.275	0.816	2.329	2.151
1.314	0.739	2.215	2.177
1.352	0.810	2.243	2.135
1.297	0.849	2.318	2.129
1.294	0.754	2.223	2.165
1.368	0.810	2.202	2.127
1.296	0.856	2.332	2.095
1.291	0.793	2.329	2.167
1.346	0.775	2.351	2.175
1.293	0.856	2.321	2.118
1.250	0.799	2.358	2.151
1.311	0.788	2.209	2.164
1.295	0.854	2.351	2.118
1.248	0.812	2.353	2.145
1.375	0.754	2.192	2.177
1.287	0.834	2.295	2.151
1.256	0.805	2.462	2.132
1.301	0.754	2.223	2.152
1.326	0.818	2.263	2.132
1.268	0.807	2.358	2.139
1.314	0.746	2.211	2.166
1.333	0.831	2.287	2.139
1.249	0.853	2.371	2.120
1.317	0.763	2.213	2.165
1.333	0.798	2.190	2.153
1.302	0.843	2.318	2.117
1.307	0.773	2.252	2.165
1.346	0.808	2.203	2.127
1.297	0.853	2.338	2.126
1.276	0.788	2.364	2.151
1.368	0.779	2.219	2.137
1.291	0.856	2.325	2.158
1.260	0.779	2.359	2.165
1.334	0.779	2.358	2.151
1.295	0.850	2.338	2.086
1.250	0.812	2.384	2.140
1.307	0.754	2.224	2.178
1.292	0.838	2.295	2.118
1.250	0.821	2.353	2.129
1.310	0.754	2.217	2.177
1.314	0.831	2.309	2.192
1.242	0.799	2.342	2.119
1.306	0.750	2.204	2.143
1.326	0.808	2.242	2.127
1.252	0.820	2.318	2.165
1.304	0.801	2.271	2.152
1.368	0.791	2.204	2.122
1.283	0.856	2.332	2.126
1.307	0.766	2.213	2.132
1.359	0.779	2.203	2.163
1.296	0.861	2.344	2.147
1.239	0.800	2.372	2.151
1.305	0.769	2.209	2.130
1.297	0.828	2.338	2.113
1.232	0.779	2.358	2.099
1.308	0.764	2.226	2.126
1.282	0.850	2.321	2.158
1.243	0.815	2.350	2.145
1.304	0.754	2.359	2.142
1.312	0.828	2.321	2.118
1.223	0.818	2.333	2.126
1.306	0.747	2.212	2.153
1.326	0.823	2.281	2.127
1.243	0.825	2.319	2.140
1.304	0.755	2.255	2.180
1.355	0.836	2.255	2.153
1.242	0.831	2.336	2.115
1.317	0.753	2.332	2.120
1.368	0.788	2.201	2.120
1.295	0.856	2.390	2.126
1.289	0.775	2.223	2.177
1.366	0.788	2.202	2.108
1.297	0.850	2.358	2.112
1.252	0.787	2.372	2.139
1.306	0.777	2.222	2.151
1.285	0.850	2.322	2.112
1.276	0.799	2.339	2.151
1.305	0.756	2.209	2.158
1.287	0.834	2.325	2.126
1.232	0.812	2.365	2.151
1.314	0.754	2.210	2.171
1.301	0.828	2.288	2.171
1.256	0.818	2.317	2.088
1.307	0.766	2.318	2.130
1.368	0.805	2.226	2.118
1.291	0.854	2.362	2.142
1.317	0.772	2.214	2.155
1.355	0.798	2.204	2.120
1.285	0.856	2.332	2.140
1.314	0.762	2.364	2.162
1.355	0.782	2.203	2.136
1.289	0.856	2.335	2.112
1.239	0.787	2.351	2.109
1.341	0.779	2.203	2.126
1.301	0.853	2.338	2.110
1.229	0.795	2.351	2.157
1.368	0.782	2.219	2.138
1.279	0.838	2.329	2.112
1.277	0.812	2.346	2.158
1.310	0.743	2.198	2.151
1.295	0.844	2.309	2.119
1.242	0.841	2.349	2.158
1.314	0.766	2.217	2.167
1.352	0.828	2.345	2.125
1.297	0.845	2.352	2.126
1.310	0.750	2.215	2.168
1.366	0.798	2.197	2.122
1.294	0.856	2.342	2.110
1.310	0.770	2.319	2.129
1.356	0.779	2.197	2.126
1.259	0.845	2.338	2.110
1.247	0.799	2.372	2.151
1.371	0.791	2.218	2.130
1.295	0.859	2.345	2.106
1.235	0.775	2.358	2.151
1.311	0.787	2.224	2.158
1.289	0.844	2.345	2.106
1.245	0.815	2.325	2.125
1.308	0.775	2.217	2.151
1.343	0.841	2.322	2.126
1.235	0.812	2.346	2.142
1.314	0.763	2.217	2.166
1.341	0.801	2.281	2.117
1.239	0.831	2.342	2.132
1.307	0.752	2.210	2.151
1.343	0.828	2.210	2.127
1.256	0.843	2.346	2.142
1.289	0.811	2.319	2.156
1.368	0.798	2.202	2.129
1.296	0.856	2.331	2.126
1.291	0.771	2.259	2.149
1.349	0.788	2.203	2.159
1.299	0.862	2.338	2.110
1.297	0.803	2.348	2.139
1.347	0.785	2.189	2.133
1.289	0.837	2.338	2.106
1.242	0.804	2.372	2.145
1.305	0.769	2.222	2.168
1.276	0.845	2.329	2.118
1.242	0.815	2.352	2.132
1.288	0.763	2.210	2.151
1.305	0.802	2.230	2.122
1.239	0.842	2.296	2.119
1.350	0.760	2.224	2.161
1.326	0.808	2.316	2.121
1.243	0.834	2.329	2.139
1.307	0.763	2.224	2.136
1.326	0.808	2.210	2.129
1.265	0.829	2.318	2.128
1.304	0.768	2.280	2.126
1.344	0.779	2.201	2.116
1.294	0.861	2.318	2.097
1.242	0.777	2.300	2.149
1.368	0.787	2.184	2.120
1.296	0.850	2.345	2.159
1.277	0.795	2.358	2.157
1.347	0.750	2.219	2.151
1.292	0.851	2.348	2.100
1.234	0.801	2.383	2.113
1.310	0.746	2.217	2.139
1.292	0.889	2.230	2.112
1.247	0.815	2.372	2.129
1.323	0.762	2.217	2.171
1.301	0.821	2.250	2.116
1.248	0.831	2.318	2.139
1.307	0.761	2.197	2.142
1.333	0.832	2.236	2.124
1.297	0.843	2.213	2.127
1.319	0.766	2.210	2.153
1.372	0.753	2.190	2.114
1.281	0.862	2.305	2.126
1.276	0.788	2.255	2.149
1.352	0.782	2.197	2.145
1.278	0.856	2.319	2.112
1.283	0.818	2.369	2.112
1.366	0.769	2.203	2.138
1.301	0.862	2.344	2.113
1.276	0.812	2.372	2.151
1.300	0.749	2.321	2.168
1.298	0.837	2.256	2.112
1.239	0.806	2.350	2.155
1.314	0.773	2.224	2.171
1.326	0.834	2.338	2.132
1.249	0.812	2.342	2.126
1.319	0.754	2.213	2.168
1.346	0.854	2.281	2.067
1.248	0.828	2.339	2.120
1.307	0.768	2.287	2.165
1.300	0.818	2.201	2.134
1.289	0.843	2.344	2.112
1.283	0.770	2.226	2.120
1.372	0.791	2.197	2.122
1.283	0.859	2.222	2.133
1.302	0.788	2.325	2.149
1.367	0.779	2.202	2.126
1.289	0.856	2.341	2.118
1.269	0.814	2.365	2.155
1.366	0.782	2.217	2.138
1.289	0.867	2.338	2.118
1.263	0.795	2.369	2.112
1.320	0.741	2.226	2.151
1.284	0.862	2.281	2.118
1.256	0.812	2.318	2.129
1.295	0.763	2.226	2.171
1.292	0.837	2.334	2.119
1.239	0.854	2.358	2.139
1.323	0.766	2.211	2.152
1.352	0.818	2.255	2.126
1.291	0.849	2.346	2.120
1.320	0.754	2.213	2.155
1.349	0.828	2.213	2.136
1.297	0.856	2.319	2.114
1.276	0.763	2.252	2.155
1.359	0.791	2.197	2.136
1.291	0.895	2.335	2.112
1.250	0.801	2.325	2.112
1.330	0.754	2.217	2.138
1.289	0.856	2.222	2.168
1.249	0.801	2.361	2.162
1.311	0.760	2.226	2.151
1.292	0.838	2.345	2.119
1.242	0.812	2.372	2.158
1.306	0.754	2.217	2.119
1.323	0.837	2.321	2.118
1.245	0.825	2.372	2.113
1.319	0.741	2.213	2.155
1.333	0.859	2.205	2.156
1.264	0.856	2.352	2.107
1.296	0.757	2.233	2.162
1.343	0.802	2.236	2.122
1.272	0.834	2.342	2.107
1.319	0.768	2.236	2.166
1.349	0.815	2.219	2.114
1.296	0.855	2.332	2.122
1.269	0.782	2.372	2.159
1.346	0.779	2.218	2.136
1.297	0.831	2.321	2.110
1.276	0.800	2.337	2.158
1.301	0.766	2.224	2.146
1.314	0.825	2.345	2.112
1.256	0.818	2.372	2.145
1.305	0.761	2.221	2.168
